iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,15/04/2020,84607,95,100.429,3342,1,1.286,58.583,0.066,0.07,2.314,0.001,0.001,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,16/04/2020,84712,105,100.857,3342,0,1,58.656,0.073,0.07,2.314,0,0.001,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,17/04/2020,85121,409,148.571,4632,,,58.939,0.283,0.103,3.207,,,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,18/04/2020,85190,69,146.714,4632,0,0.429,58.987,0.048,0.102,3.207,0,0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,19/04/2020,85251,61,131.857,4632,0,0.429,59.029,0.042,0.091,3.207,0,0,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,20/04/2020,85312,61,125.286,4632,0,0.143,59.071,0.042,0.087,3.207,0,0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,21/04/2020,85378,66,123.714,4632,0,0.143,59.117,0.046,0.086,3.207,0,0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,22/04/2020,85430,52,117.571,4632,0,0,59.153,0.036,0.081,3.207,0,0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,23/04/2020,85468,38,108,4632,0,0,59.18,0.026,0.075,3.207,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,24/04/2020,85514,46,56.143,4632,0,0,59.211,0.032,0.039,3.207,0,0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,25/04/2020,85550,36,51.429,4632,0,0,59.236,0.025,0.036,3.207,0,0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,26/04/2020,85579,29,46.857,4633,1,0.143,59.256,0.02,0.032,3.208,0.001,0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,27/04/2020,85610,31,42.571,4633,0,0.143,59.278,0.021,0.029,3.208,0,0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,28/04/2020,85672,62,42,4633,0,0.143,59.321,0.043,0.029,3.208,0,0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,29/04/2020,85701,29,38.714,4633,0,0.143,59.341,0.02,0.027,3.208,0,0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,30/04/2020,85746,45,39.714,4633,0,0.143,59.372,0.031,0.027,3.208,0,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,01/05/2020,85766,20,36,4633,0,0.143,59.386,0.014,0.025,3.208,0,0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,02/05/2020,85774,8,32,4633,0,0.143,59.391,0.006,0.022,3.208,0,0,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,03/05/2020,85758,,,4633,0,0,59.38,,,3.208,0,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,04/05/2020,85753,,,4633,0,0,59.377,,,3.208,0,0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,05/05/2020,85770,17,,4633,0,0,59.389,0.012,,3.208,0,0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,06/05/2020,85792,22,,4633,0,0,59.404,0.015,,3.208,0,0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,07/05/2020,85799,7,,4633,0,0,59.409,0.005,,3.208,0,0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,08/05/2020,85816,17,,4633,0,0,59.42,0.012,,3.208,0,0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,09/05/2020,85845,29,,4633,0,0,59.441,0.02,,3.208,0,0,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,10/05/2020,85881,36,18.286,4633,0,0,59.465,0.025,0.013,3.208,0,0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,11/05/2020,85888,7,19.286,4633,0,0,59.47,0.005,0.013,3.208,0,0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,12/05/2020,85910,22,20,4633,0,0,59.486,0.015,0.014,3.208,0,0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,13/05/2020,85921,11,18.429,4633,0,0,59.493,0.008,0.013,3.208,0,0,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,14/05/2020,85936,15,19.571,4633,0,0,59.504,0.01,0.014,3.208,0,0,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,15/05/2020,85955,19,19.857,4633,0,0,59.517,0.013,0.014,3.208,0,0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,16/05/2020,85973,18,18.286,4634,1,0.143,59.529,0.012,0.013,3.209,0.001,0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,17/05/2020,85992,19,15.857,4634,0,0.143,59.542,0.013,0.011,3.209,0,0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,18/05/2020,86019,27,18.714,4634,0,0.143,59.561,0.019,0.013,3.209,0,0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,19/05/2020,86035,16,17.857,4634,0,0.143,59.572,0.011,0.012,3.209,0,0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,20/05/2020,86051,16,18.571,4634,0,0.143,59.583,0.011,0.013,3.209,0,0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,21/05/2020,86082,31,20.857,4634,0,0.143,59.605,0.021,0.014,3.209,0,0,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,22/05/2020,86125,43,24.286,4634,0,0.143,59.634,0.03,0.017,3.209,0,0,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,23/05/2020,86156,31,26.143,4634,0,0,59.656,0.021,0.018,3.209,0,0,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,24/05/2020,86203,47,30.143,4634,0,0,59.688,0.033,0.021,3.209,0,0,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,25/05/2020,86250,47,33,4634,0,0,59.721,0.033,0.023,3.209,0,0,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,26/05/2020,86280,30,35,4634,0,0,59.742,0.021,0.024,3.209,0,0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,27/05/2020,86310,30,37,4634,0,0,59.763,0.021,0.026,3.209,0,0,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,28/05/2020,86333,23,35.857,4634,0,0,59.778,0.016,0.025,3.209,0,0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,29/05/2020,86342,9,31,4634,0,0,59.785,0.006,0.021,3.209,0,0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,30/05/2020,86348,6,27.429,4634,0,0,59.789,0.004,0.019,3.209,0,0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,31/05/2020,86367,19,23.429,4634,0,0,59.802,0.013,0.016,3.209,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,01/06/2020,86388,21,19.714,4634,0,0,59.817,0.015,0.014,3.209,0,0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,02/06/2020,86397,9,16.714,4634,0,0,59.823,0.006,0.012,3.209,0,0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.94,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,03/06/2020,86400,3,12.857,4634,0,0,59.825,0.002,0.009,3.209,0,0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,04/06/2020,86409,9,10.857,4634,0,0,59.831,0.006,0.008,3.209,0,0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,05/06/2020,86414,5,10.286,4634,0,0,59.835,0.003,0.007,3.209,0,0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,06/06/2020,86422,8,10.571,4634,0,0,59.84,0.006,0.007,3.209,0,0,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,07/06/2020,86430,8,9,4634,0,0,59.846,0.006,0.006,3.209,0,0,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,08/06/2020,86435,5,6.714,4634,0,0,59.849,0.003,0.005,3.209,0,0,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,09/06/2020,86458,23,8.714,4634,0,0,59.865,0.016,0.006,3.209,0,0,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,10/06/2020,86474,16,10.571,4634,0,0,59.876,0.011,0.007,3.209,0,0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,11/06/2020,86484,10,10.714,4634,0,0,59.883,0.007,0.007,3.209,0,0,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,12/06/2020,86495,11,11.571,4634,0,0,59.891,0.008,0.008,3.209,0,0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,13/06/2020,86559,64,19.571,4634,0,0,59.935,0.044,0.014,3.209,0,0,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,14/06/2020,86615,56,26.429,4634,0,0,59.974,0.039,0.018,3.209,0,0,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,15/06/2020,86673,58,34,4634,0,0,60.014,0.04,0.024,3.209,0,0,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,16/06/2020,86723,50,37.857,4634,0,0,60.048,0.035,0.026,3.209,0,0,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,17/06/2020,86756,33,40.286,4634,0,0,60.071,0.023,0.028,3.209,0,0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,18/06/2020,86796,40,44.571,4634,0,0,60.099,0.028,0.031,3.209,0,0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,19/06/2020,86799,3,43.429,4634,0,0,60.101,0.002,0.03,3.209,0,0,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,20/06/2020,86861,62,43.143,4634,0,0,60.144,0.043,0.03,3.209,0,0,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,21/06/2020,86881,20,38,4634,0,0,60.158,0.014,0.026,3.209,0,0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,22/06/2020,86909,28,33.714,4634,0,0,60.177,0.019,0.023,3.209,0,0,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,23/06/2020,86928,19,29.286,4634,0,0,60.19,0.013,0.02,3.209,0,0,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,24/06/2020,86948,20,27.429,4634,0,0,60.204,0.014,0.019,3.209,0,0,0.95,,,,,,,,,90000000,,62.318,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,25/06/2020,86962,14,23.714,4634,0,0,60.214,0.01,0.016,3.209,0,0,0.9,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,26/06/2020,86987,25,26.857,4634,0,0,60.231,0.017,0.019,3.209,0,0,0.87,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,27/06/2020,87015,28,22,4634,0,0,60.251,0.019,0.015,3.209,0,0,0.8,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,28/06/2020,87032,17,21.571,4634,0,0,60.262,0.012,0.015,3.209,0,0,0.77,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,29/06/2020,87056,24,21,4634,0,0,60.279,0.017,0.015,3.209,0,0,0.78,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,30/06/2020,87060,4,18.857,4634,0,0,60.282,0.003,0.013,3.209,0,0,0.78,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,01/07/2020,87065,5,16.714,4634,0,0,60.285,0.003,0.012,3.209,0,0,0.85,,,,,,,,,,,,,1627907,1.127,0,97397.8,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,02/07/2020,87072,7,15.714,4634,0,0,60.29,0.005,0.011,3.209,0,0,0.85,,,,,,,,,,,,,1627907,1.127,0,103596,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,03/07/2020,87079,7,13.143,4634,0,0,60.295,0.005,0.009,3.209,0,0,0.88,,,,,,,,,,,,,1627907,1.127,0,123861.1,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,04/07/2020,87091,12,10.857,4634,0,0,60.303,0.008,0.008,3.209,0,0,0.94,,,,,,,,,,,,,1627907,1.127,0,149940.8,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,05/07/2020,87101,10,9.857,4634,0,0,60.31,0.007,0.007,3.209,0,0,1.03,,,,,,,,,,,,,1627907,1.127,0,165152.4,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,06/07/2020,87113,12,8.143,4634,0,0,60.319,0.008,0.006,3.209,0,0,1.17,,,,,,,,,,,,,1627907,1.127,0,199914.9,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,07/07/2020,87140,27,11.429,4634,0,0,60.337,0.019,0.008,3.209,0,0,1.31,,,,,,,,,,,,,1627907,1.127,0,142436.5,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,08/07/2020,87155,15,12.857,4634,0,0,60.348,0.01,0.009,3.209,0,0,1.38,,,,,,,,,,,,,1627907,1.127,0,126616.4,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
CHN,Asia,China,09/07/2020,87160,5,12.571,4634,0,0,60.351,0.003,0.009,3.209,0,0,1.41,,,,,,,,,,,,,1627907,1.127,0,129497,tests performed,,,,,,,,,,,,,,78.24,1444216102,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,,,,
